﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2C4aYxNpoPkmoZ3ZdPeuOB","Knockin' On Heaven's Door","Guns N' Roses","Use Your Illusion II (Explicit Version)","1","4","336000","spotify:user:tn.leprechaun","2014-03-10T13:28:03Z"
"spotify:track:2AEBSlvvE9S53qbxSFAXHZ","Alter Mann","Rammstein","Sehnsucht","1","9","262706","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:5COizzcCQD4LCNbHVPi4MP","Asche zu Asche","Rammstein","Herzeleid","1","4","231733","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:7IHpuZjLMT4ycjO0KN6i3P","DALAI LAMA","Rammstein","REISE, REISE","1","3","338493","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:3KJyxrSg21q23zHZjPMZ42","Das alte Leid","Rammstein","Herzeleid","1","7","344493","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:7DQf5a7DKfzYDjLnClI0iO","Der Meister","Rammstein","Herzeleid","1","2","248426","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:local:Rammstein:Liebe+Ist+fur+Alle+Da+%5BBonus+Tracks%5D+%5BDeluxe+Edition%5D+Disc+2:Donaukinder:317","Donaukinder","Rammstein","Liebe Ist fur Alle Da [Bonus Tracks] [Deluxe Edition] Disc 2","0","0","317000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:35OOosZ9qzXNIcnAQaoQc5","Du riechst so gut","Rammstein","Herzeleid","1","6","289266","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:3XUIgSpEs26gDFPR54qvFJ","Engel","Rammstein","Sehnsucht","1","2","264266","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:local:Rammstein:Mutter:Fever+Frei%21:189","Fever Frei!","Rammstein","Mutter","0","0","189000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:2GZbiE8ABWAnAIEyyZEluR","FRüHLING IN PARIS","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","6","284920","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:local:Rammstein:Liebe+Ist+fur+Alle+Da+%5BBonus+Tracks%5D+%5BDeluxe+Edition%5D+Disc+2:F%C3%BChre+Mich:272","Führe Mich","Rammstein","Liebe Ist fur Alle Da [Bonus Tracks] [Deluxe Edition] Disc 2","0","0","272000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:local:Rammstein:Liebe+Ist+fur+Alle+Da+%5BBonus+Tracks%5D+%5BDeluxe+Edition%5D+Disc+2:Halt:260","Halt","Rammstein","Liebe Ist fur Alle Da [Bonus Tracks] [Deluxe Edition] Disc 2","0","0","260000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:5aziR3385atIQO8kQGNcg0","Heirate mich","Rammstein","Herzeleid","1","8","284666","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:0cZHclpQ3J14RkmVf6fiLS","Herzeleid","Rammstein","Herzeleid","1","9","221973","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:4Eo0CkIl9VTuwpZFDk9Ly8","HILF MIR","Rammstein","ROSENROT (FOR USE IN SOUTH AMERICA AND INDONESIA)","1","8","283701","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:7Bzjstkwz3NpCr8wZGVB0P","ICH TU DIR WEH","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","2","301853","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:32bEYO8eJ9YGjXJEYyN1cH","Ich will","Rammstein","Mutter","1","4","217106","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:4d5gu5Mel0RBTUBAN0NGT2","Klavier","Rammstein","Sehnsucht","1","8","262053","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:1310IlXQ9uBGAjrJ48U82k","Küss mich (Fellfrosch)","Rammstein","Sehnsucht","1","11","210360","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:0XsmlTlS5gHgUfkcQUAtCZ","Laichzeit","Rammstein","Herzeleid","1","10","260120","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:5KeRil7PwA1W4imLEj3U3E","LIEBE IST FüR ALLE DA","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","9","205440","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:local:Rammstein:Liebe+Ist+fur+Alle+Da+%5BBonus+Tracks%5D+%5BDeluxe+Edition%5D+Disc+2:Liese+%5BVersion%5D:235","Liese [Version]","Rammstein","Liebe Ist fur Alle Da [Bonus Tracks] [Deluxe Edition] Disc 2","0","0","235000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:4VCE4lWNsTEeSfGNYE5wRJ","Links 2 3 4","Rammstein","Mutter","1","2","216733","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:4TwCKuCOxweGy6kjuFEpmD","LOS","Rammstein","REISE, REISE","1","5","263520","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:0uinR6jaAPKHxTxJjtE1XK","MANN GEGEN MANN","Rammstein","ROSENROT (FOR USE IN SOUTH AMERICA AND INDONESIA)","1","2","230481","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:3K2iCx0ptRI2ogwxfaqSFT","MEHR","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","10","248253","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:7BVtxt3N5nhK2va1NzYf1o","Mein Herz brennt","Rammstein","Mutter","1","1","279893","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:74AlU46hbOEzBmYf6W7tcL","MEIN TEIL","Rammstein","REISE, REISE","1","2","272413","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:348btXOTlhp8i7nYprWzmP","MORGENSTERN","Rammstein","Reise, Reise","1","9","232400","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:6HZe4ljZMbAZS5jL5Xq3H7","MOSKAU","Rammstein","REISE, REISE","1","7","256306","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:0PxJKqtHVEeSaqnb7mPaRM","Mutter","Rammstein","Mutter","1","6","268600","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:2wBoT7dbLeUdnUpZsjE3ZY","Nebel","Rammstein","Mutter","1","11","294600","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:0kx94PlCpirrVR1uWUBBmh","OHNE DICH","Rammstein","REISE, REISE","1","10","271173","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:4eXZGjDWZyPtfYpSx7aQjV","RAMMLIED","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","1","318666","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:4j3d9dK4bCodCrQKHf4Byq","Rein raus","Rammstein","Mutter","1","9","189973","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:3ilYrAScRuGC91K7H7l6NO","ROSENROT","Rammstein","ROSENROT (FOR USE IN SOUTH AMERICA AND INDONESIA)","1","3","234475","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:2EcZ1EiwQ1jVh83zsnc3Dr","ROTER SAND","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","11","239000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:local:Rammstein:Liebe+Ist+fur+Alle+Da+%5BBonus+Tracks%5D+%5BDeluxe+Edition%5D+Disc+2:Roter+Sand+%5BOrchester+Version%5D:247","Roter Sand [Orchester Version]","Rammstein","Liebe Ist fur Alle Da [Bonus Tracks] [Deluxe Edition] Disc 2","0","0","247000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:6NSkxRkNOoQB1N2V4W6WHx","Sehnsucht","Rammstein","Sehnsucht","1","1","244426","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:3M9dkflSgUVgmSdxytJngz","Sonne","Rammstein","Mutter","1","3","272440","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:0KYY9Jn310chMbKJTB2pLd","Spieluhr","Rammstein","Mutter","1","7","286173","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:6OEdDtkw8dNPsl3gMrySrc","SPRING","Rammstein","ROSENROT (FOR USE IN SOUTH AMERICA AND INDONESIA)","1","4","324475","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:50LOUoWvLgPGabebesJ0nh","STEIN UM STEIN","Rammstein","REISE, REISE","1","9","232413","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:local:Rammstein:Rosenrot:Stirb+nicht+vor+mir+%28feat.+Sharleen+Spiteri%29:245","Stirb nicht vor mir (feat. Sharleen Spiteri)","Rammstein","Rosenrot","0","0","245000","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:6V88kxGilWEpqbWvjVWyE6","TE QUIERO PUTA!","Rammstein","ROSENROT (FOR USE IN SOUTH AMERICA AND INDONESIA)","1","9","233964","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:5SPpb9nZtZjXD1JOL0Me6t","Tier","Rammstein","Sehnsucht","1","3","226066","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:12AKu9p7qZ946IqjXps2Vz","WAIDMANNS HEIL","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","3","212800","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:1w7dinPwU79LH63Qwv2NOb","Weisses Fleisch","Rammstein","Herzeleid","1","3","215826","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:7vb3ltbncS7RDsO9R7oKkM","WIENER BLUT","Rammstein","LIEBE IST FüR ALLE DA (INT'L STANDARD EDITION)","1","7","232120","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:6pjdgQxq7HBz261OkObOnr","WO BIST DU","Rammstein","ROSENROT (FOR USE IN SOUTH AMERICA AND INDONESIA)","1","5","235311","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:06CDvHPv4UERdZh3HgdSVR","Wollt ihr das Bett in Flammen sehen","Rammstein","Herzeleid","1","1","317333","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:54D1lnEGZuNMtsRhIJ5b08","ZERSTÖREN","Rammstein","ROSENROT (FOR USE IN SOUTH AMERICA AND INDONESIA)","1","7","328887","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:17MFMI1VV7krl9mwMaCG42","Zwitter","Rammstein","Mutter","1","8","257493","spotify:user:tn.leprechaun","2014-03-26T12:16:36Z"
"spotify:track:3QDjNuZEb8t2GvPH08t8lp","What Silence Hides","Dreamshade","What Silence Hides","1","1","286773","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:6IwRDc1bAbqAxCZm8FMSba","As Serenity Falls","Dreamshade","What Silence Hides","1","2","249280","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:0kYZ1qxzXr0fH9VXNw8iIZ","Revive In Me","Dreamshade","What Silence Hides","1","3","219733","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:4ttIPaWCLT0PyzmDf6sF6K","Wide Awake","Dreamshade","What Silence Hides","1","4","216306","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:5mhUjCQC33hiSWaFGvhWdE","Eternal","Dreamshade","What Silence Hides","1","5","294000","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:4ZyjSHZQySXUvBUGaQduLz","Miles Away","Dreamshade","What Silence Hides","1","6","316053","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:2JOF8UUWrE9GgzFWP6CBMy","Only Memories Remain","Dreamshade","What Silence Hides","1","7","307306","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:4cSNM02fzB2raay4vxkBZN","DeGeneration","Dreamshade","What Silence Hides","1","8","252346","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:6DzaC4uwkxgd0EACbZ2cZG","Erased By Time","Dreamshade","What Silence Hides","1","9","267053","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:6JykPZiA9BR3uSeaNs2xos","Open Wounds","Dreamshade","What Silence Hides","1","10","268373","spotify:user:tn.leprechaun","2014-04-03T15:43:10Z"
"spotify:track:2edSHS8PhbiPgLxQhMpMkO","Nemo","Nightwish","Once","1","3","279373","spotify:user:tn.leprechaun","2014-04-15T21:41:43Z"
"spotify:track:235eysQ30Aag46SBMR0kHL","Never Forgive, Never Forget","Arch Enemy","War Eternal","1","2","223760","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:0EV08ZFYMYsc8hCwDuC97H","War Eternal","Arch Enemy","War Eternal","1","3","256053","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:4I9qtk6mvj3GwVYzSIu6IQ","As The Pages Burn","Arch Enemy","War Eternal","1","4","241160","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:1KmvBtP8pDb5CnKVmbwx2p","No More Regrets","Arch Enemy","War Eternal","1","5","245666","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:2dQUNg3OGqVXrfjDpgJcCu","You Will Know My Name","Arch Enemy","War Eternal","1","6","277320","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:73l9GuMACTGcSyOYv0N6Xt","Stolen Life","Arch Enemy","War Eternal","1","8","178933","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:0zW7PS72nUx3JelfAnMPY1","Time Is Black","Arch Enemy","War Eternal","1","9","323533","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:37xLjzxbCDkCH7sswTfhEg","On And On","Arch Enemy","War Eternal","1","10","244946","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:34k9o7SjESiqgva0vDBmlu","Avalanche","Arch Enemy","War Eternal","1","11","278666","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:3U02nDUMEkRxBl7Xeteufu","Down To Nothing","Arch Enemy","War Eternal","1","12","227920","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:6cRu5LFQafmmeOt2baFj3E","Not Long For This World","Arch Enemy","War Eternal","1","13","209320","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:2TGYSlJwaTabXxiSaPbr47","Shadow On The Wall (Mike Oldfield cover)","Arch Enemy","War Eternal","1","14","183186","spotify:user:tn.leprechaun","2014-05-09T07:59:26Z"
"spotify:track:4hy4fb5D1KL50b3sng9cjw","Smells Like Teen Spirit","Nirvana","Nirvana (International Version)","1","5","300826","spotify:user:tn.leprechaun","2014-05-17T16:41:34Z"
"spotify:track:0keNu0t0tqsWtExGM3nT1D","Come As You Are","Nirvana","Nevermind","1","3","218920","spotify:user:tn.leprechaun","2014-10-07T12:32:07Z"
"spotify:track:1As6y31aweg1kgj0l9QXgm","ICH TU DIR WEH","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","2","301853","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6ey8jr96hlSORKyeJk9d8d","WAIDMANNS HEIL","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","3","212800","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:237Z1GQ25C7qWicT4c7Bil","HAIFISCH","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","4","224906","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:3yc2Ok7sS5ONzyEhblrMBo","B********","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","5","254013","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:2cbaGpoddg5Coe4LiGyGj0","FRÜHLING IN PARIS","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","6","284920","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:3nSWJ4dndls9UshlHYrLgv","WIENER BLUT","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","7","232120","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:3crVlsyXyP4a9HD5WHE8Ri","PUSSY","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","8","239080","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6OiLqyavvFFKOxln5TbpTV","LIEBE IST FüR ALLE DA","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","9","205440","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6Eq1OWv3zbhOO8fP8MqRlU","MEHR","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","10","248253","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5zrvQNWluOhAhqxe4qgtd1","FÜHRE MICH","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","12","273026","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:1tp5YoJSLsk4LuoQrjXmCD","HALT","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","14","260933","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6YtPQJP8XxW8Db663vopnV","LIESE","Rammstein","LIEBE IST FÜR ALLE DA (SPECIAL EDITION)","1","16","235573","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4YxAepVe35M0oltrOu8d6Z","BENZIN","Rammstein","ROSENROT","1","1","226000","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:76J3bi3jNoeGf6D2Ynm2Gz","MANN GEGEN MANN","Rammstein","ROSENROT","1","2","230560","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:3RN1NIekTuspgkEA4nVBBr","SPRING","Rammstein","ROSENROT","1","4","324666","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:2rEskK6vJhK8BxAuTGi9EK","STIRB NICHT VOR MIR (DON'T DIE BEFORE I DO)","Rammstein","ROSENROT","1","6","245266","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6WLUR21lOUku7ult8fmlo6","ZERSTÖREN","Rammstein","ROSENROT","1","7","328933","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:55lA3syOuE7dbNwq5UEy97","HILF MIR","Rammstein","ROSENROT","1","8","283880","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4hOsn7px0a1wf6lNRQEkXb","TE QUIERO PUTA!","Rammstein","ROSENROT","1","9","235626","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0UXwti8ZcqzhTV8qOUGunk","FEUER UND WASSER","Rammstein","ROSENROT","1","10","312893","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:7jz0wZsmNIzVhVnMPsAsWv","EIN LIED","Rammstein","ROSENROT","1","11","223480","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:2ZIllZ6evK7wCnul8qylKl","REISE, REISE","Rammstein","REISE, REISE","1","1","251146","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4Hp6GJYHQxhb3OyFicO79j","MEIN TEIL","Rammstein","REISE, REISE","1","2","272413","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4WxYhNiwUubKHXRFz4uY7z","KEINE LUST","Rammstein","REISE, REISE","1","4","222933","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5hBzaTGT04FNR5pWXfx1z9","LOS","Rammstein","REISE, REISE","1","5","263520","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0HpMvhmhBnRBJ9iocNl16t","AMERIKA","Rammstein","REISE, REISE","1","6","226760","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0Tvlt0AE61SN0TGG66q1ZG","MOSKAU","Rammstein","REISE, REISE","1","7","256306","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6AJC46dgn24Nw2C6pj1gmu","MORGENSTERN","Rammstein","REISE, REISE","1","8","239866","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:3Ar3NgEtPHTONo6iCaMKna","STEIN UM STEIN","Rammstein","REISE, REISE","1","9","232413","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0HFKRJ86CSYRGkbALc6Aen","OHNE DICH","Rammstein","REISE, REISE","1","10","271173","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4FUxefSNgpt02OGwM10fpL","AMOUR","Rammstein","REISE, REISE","1","11","290906","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:7lI4CE7mlyYyrPTMHzLF1x","Mein Herz brennt","Rammstein","Mutter","1","1","279893","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5avoM8tO2AEUSNbGiRCY0u","Links 2 3 4","Rammstein","Mutter","1","2","216733","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5siM4eG36axvG3alLNnsAx","Sonne","Rammstein","Mutter","1","3","272440","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:14NwRQ6fnnoSfjeaHRZqz1","Ich will","Rammstein","Mutter","1","4","217106","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:634JArk1AoXtts5DVdd4p2","Feuer frei!","Rammstein","Mutter","1","5","188600","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:59RR3auWejkJ6nk2jtHr6s","Mutter","Rammstein","Mutter","1","6","268600","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:3PvQb1vkf8OY3gmKd7TLuF","Spieluhr","Rammstein","Mutter","1","7","286173","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6lAwdkFyupZ9RKTMhk0RHy","Zwitter","Rammstein","Mutter","1","8","257493","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4fxhhHNtiCFjZ1s6v1dhrs","Adios","Rammstein","Mutter","1","10","228493","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6Ihaft79Q9U4iM7aPIgIaW","Nebel","Rammstein","Mutter","1","11","294600","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:2RREn4HmcUbVFgk8feuby8","Sehnsucht","Rammstein","Sehnsucht","1","1","244426","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:6JTnWXZn6L3VdoEA6LQ53H","Bestrafe mich","Rammstein","Sehnsucht","1","4","216866","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:3cwDSDzTiWr5H5xMQhQ6Mx","Du hast","Rammstein","Sehnsucht","1","5","234226","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4nmEFKvwVwTXAn5N2F12oj","Bück dich","Rammstein","Sehnsucht","1","6","201533","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4rQYQYKXKmnSar9kKPWZ3E","Spiel mit mir","Rammstein","Sehnsucht","1","7","285200","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5NHJH0Wpb9cQKTZjtSSmpn","Klavier","Rammstein","Sehnsucht","1","8","262053","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:4Ugp6Wu4hVXnbEKT3Nrka0","Eifersucht","Rammstein","Sehnsucht","1","10","215866","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0SDkjzWXJLyFzPyUT2DfOJ","Küss mich (Fellfrosch)","Rammstein","Sehnsucht","1","11","210360","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:06CDvHPv4UERdZh3HgdSVR","Wollt ihr das Bett in Flammen sehen","Rammstein","Herzeleid","1","1","317333","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:1w7dinPwU79LH63Qwv2NOb","Weisses Fleisch","Rammstein","Herzeleid","1","3","215826","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5COizzcCQD4LCNbHVPi4MP","Asche zu Asche","Rammstein","Herzeleid","1","4","231733","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0zRaqTJoa20oc8Wqe5SDv6","Seemann","Rammstein","Herzeleid","1","5","288173","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5aziR3385atIQO8kQGNcg0","Heirate mich","Rammstein","Herzeleid","1","8","284666","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0cZHclpQ3J14RkmVf6fiLS","Herzeleid","Rammstein","Herzeleid","1","9","221973","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:0XsmlTlS5gHgUfkcQUAtCZ","Laichzeit","Rammstein","Herzeleid","1","10","260120","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:7t8lVriPIMKO30O53v3bin","Rammstein","Rammstein","Herzeleid","1","11","265040","spotify:user:tn.leprechaun","2014-11-26T20:01:49Z"
"spotify:track:5MlsjZyOq3FDBWC3Jsys9N","XIX","Slipknot",".5: The Gray Chapter","1","1","190146","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
"spotify:track:7b96P5WRVoixTmssXpFL9N","Sarcastrophe","Slipknot",".5: The Gray Chapter","1","2","306080","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
"spotify:track:30ok0FxMYe6Ey3LHTL4AxB","AOV","Slipknot",".5: The Gray Chapter","1","3","332906","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
"spotify:track:6vhuve6vceQE6yNCcK2rct","The Devil in I","Slipknot",".5: The Gray Chapter","1","4","342821","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
"spotify:track:1LFinV2mx4m4vBJu6TDrmz","Killpop","Slipknot",".5: The Gray Chapter","1","5","225066","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
"spotify:track:2ZDKfFUov4GBceVUgMGfqE","Skeptic","Slipknot",".5: The Gray Chapter","1","6","286560","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
"spotify:track:7ulHfn6hWuK8nmsQXycYXa","Lech","Slipknot",".5: The Gray Chapter","1","7","290426","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
"spotify:track:42enLEnitKZC2g4hr7RKqm","Goodbye","Slipknot",".5: The Gray Chapter","1","8","275133","spotify:user:tn.leprechaun","2015-01-05T15:58:40Z"
